speaker_id audio_path attack_type
130 a02/id130/49.wav a02
130 a02/id130/8.wav a02
130 a02/id130/43.wav a02
130 a02/id130/28.wav a02
130 a02/id130/3.wav a02
130 a02/id130/35.wav a02
130 a02/id130/40.wav a02
130 a02/id130/50.wav a02
130 a02/id130/27.wav a02
130 a02/id130/14.wav a02
130 a02/id130/23.wav a02
130 a02/id130/39.wav a02
130 a02/id130/6.wav a02
130 a02/id130/12.wav a02
130 a02/id130/1.wav a02
130 a02/id130/19.wav a02
130 a02/id130/33.wav a02
130 a02/id130/44.wav a02
130 a02/id130/16.wav a02
130 a02/id130/4.wav a02
130 a02/id130/38.wav a02
130 a02/id130/45.wav a02
130 a02/id130/17.wav a02
130 a02/id130/18.wav a02
130 a02/id130/11.wav a02
130 a02/id130/15.wav a02
1348 a02/id1348/29.wav a02
1348 a02/id1348/46.wav a02
1348 a02/id1348/22.wav a02
1348 a02/id1348/30.wav a02
1348 a02/id1348/34.wav a02
1348 a02/id1348/7.wav a02
1348 a02/id1348/48.wav a02
1348 a02/id1348/31.wav a02
1348 a02/id1348/10.wav a02
1348 a02/id1348/5.wav a02
1348 a02/id1348/32.wav a02
1348 a02/id1348/36.wav a02
1348 a02/id1348/21.wav a02
1348 a02/id1348/47.wav a02
1348 a02/id1348/25.wav a02
1348 a02/id1348/24.wav a02
1348 a02/id1348/13.wav a02
1348 a02/id1348/37.wav a02
1348 a02/id1348/2.wav a02
1348 a02/id1348/42.wav a02
1348 a02/id1348/20.wav a02
1348 a02/id1348/9.wav a02
1348 a02/id1348/41.wav a02
1348 a02/id1348/26.wav a02
1348 a02/id1348/49.wav a02
1348 a02/id1348/8.wav a02
1348 a02/id1348/43.wav a02
1348 a02/id1348/28.wav a02
1348 a02/id1348/3.wav a02
1348 a02/id1348/35.wav a02
1348 a02/id1348/40.wav a02
1348 a02/id1348/50.wav a02
1348 a02/id1348/27.wav a02
1348 a02/id1348/14.wav a02
1348 a02/id1348/23.wav a02
1348 a02/id1348/39.wav a02
1348 a02/id1348/6.wav a02
1348 a02/id1348/12.wav a02
1348 a02/id1348/1.wav a02
1348 a02/id1348/19.wav a02
1348 a02/id1348/33.wav a02
1348 a02/id1348/44.wav a02
1348 a02/id1348/16.wav a02
1348 a02/id1348/4.wav a02
1348 a02/id1348/38.wav a02
1348 a02/id1348/45.wav a02
1348 a02/id1348/17.wav a02
1348 a02/id1348/18.wav a02
1348 a02/id1348/11.wav a02
1348 a02/id1348/15.wav a02
1386 a02/id1386/29.wav a02
1386 a02/id1386/46.wav a02
1386 a02/id1386/22.wav a02
1386 a02/id1386/30.wav a02
1386 a02/id1386/34.wav a02
1386 a02/id1386/7.wav a02
1386 a02/id1386/48.wav a02
1386 a02/id1386/31.wav a02
1386 a02/id1386/10.wav a02
1386 a02/id1386/5.wav a02
1386 a02/id1386/32.wav a02
1386 a02/id1386/36.wav a02
1386 a02/id1386/21.wav a02
1386 a02/id1386/47.wav a02
1386 a02/id1386/25.wav a02
1386 a02/id1386/24.wav a02
1386 a02/id1386/13.wav a02
1386 a02/id1386/37.wav a02
1386 a02/id1386/2.wav a02
1386 a02/id1386/42.wav a02
1386 a02/id1386/20.wav a02
1386 a02/id1386/9.wav a02
1386 a02/id1386/41.wav a02
1386 a02/id1386/26.wav a02
1386 a02/id1386/49.wav a02
1386 a02/id1386/8.wav a02
1386 a02/id1386/43.wav a02
1386 a02/id1386/28.wav a02
1386 a02/id1386/3.wav a02
1386 a02/id1386/35.wav a02
1386 a02/id1386/40.wav a02
1386 a02/id1386/50.wav a02
1386 a02/id1386/27.wav a02
1386 a02/id1386/14.wav a02
1386 a02/id1386/23.wav a02
1386 a02/id1386/39.wav a02
1386 a02/id1386/6.wav a02
1386 a02/id1386/12.wav a02
1386 a02/id1386/1.wav a02
1386 a02/id1386/19.wav a02
1386 a02/id1386/33.wav a02
1386 a02/id1386/44.wav a02
1386 a02/id1386/16.wav a02
1386 a02/id1386/4.wav a02
1386 a02/id1386/38.wav a02
1386 a02/id1386/45.wav a02
1386 a02/id1386/17.wav a02
1386 a02/id1386/18.wav a02
1386 a02/id1386/11.wav a02
1386 a02/id1386/15.wav a02
1397 a02/id1397/29.wav a02
1397 a02/id1397/46.wav a02
1397 a02/id1397/22.wav a02
1397 a02/id1397/30.wav a02
1397 a02/id1397/34.wav a02
1397 a02/id1397/7.wav a02
1397 a02/id1397/48.wav a02
1397 a02/id1397/31.wav a02
1397 a02/id1397/10.wav a02
1397 a02/id1397/5.wav a02
1397 a02/id1397/32.wav a02
1397 a02/id1397/36.wav a02
1397 a02/id1397/21.wav a02
1397 a02/id1397/47.wav a02
1397 a02/id1397/25.wav a02
1397 a02/id1397/24.wav a02
1397 a02/id1397/13.wav a02
1397 a02/id1397/37.wav a02
1397 a02/id1397/2.wav a02
1397 a02/id1397/42.wav a02
1397 a02/id1397/20.wav a02
1397 a02/id1397/9.wav a02
1397 a02/id1397/41.wav a02
1397 a02/id1397/26.wav a02
1397 a02/id1397/49.wav a02
1397 a02/id1397/8.wav a02
1397 a02/id1397/43.wav a02
1397 a02/id1397/28.wav a02
1397 a02/id1397/3.wav a02
1397 a02/id1397/35.wav a02
1397 a02/id1397/40.wav a02
1397 a02/id1397/50.wav a02
1397 a02/id1397/27.wav a02
1397 a02/id1397/14.wav a02
1397 a02/id1397/23.wav a02
1397 a02/id1397/39.wav a02
1397 a02/id1397/6.wav a02
1397 a02/id1397/12.wav a02
1397 a02/id1397/1.wav a02
1397 a02/id1397/19.wav a02
1397 a02/id1397/33.wav a02
1397 a02/id1397/44.wav a02
1397 a02/id1397/16.wav a02
1397 a02/id1397/4.wav a02
1397 a02/id1397/38.wav a02
1397 a02/id1397/45.wav a02
1397 a02/id1397/17.wav a02
1397 a02/id1397/18.wav a02
1397 a02/id1397/11.wav a02
1397 a02/id1397/15.wav a02
1469 a02/id1469/29.wav a02
1469 a02/id1469/46.wav a02
1469 a02/id1469/22.wav a02
1469 a02/id1469/30.wav a02
1469 a02/id1469/34.wav a02
1469 a02/id1469/7.wav a02
1469 a02/id1469/48.wav a02
1469 a02/id1469/31.wav a02
1469 a02/id1469/10.wav a02
1469 a02/id1469/5.wav a02
1469 a02/id1469/32.wav a02
1469 a02/id1469/36.wav a02
1469 a02/id1469/21.wav a02
1469 a02/id1469/47.wav a02
1469 a02/id1469/25.wav a02
1469 a02/id1469/24.wav a02
1469 a02/id1469/13.wav a02
1469 a02/id1469/37.wav a02
1469 a02/id1469/2.wav a02
1469 a02/id1469/42.wav a02
1469 a02/id1469/20.wav a02
1469 a02/id1469/9.wav a02
1469 a02/id1469/41.wav a02
1469 a02/id1469/26.wav a02
1469 a02/id1469/49.wav a02
1469 a02/id1469/8.wav a02
1469 a02/id1469/43.wav a02
1469 a02/id1469/28.wav a02
1469 a02/id1469/3.wav a02
1469 a02/id1469/35.wav a02
1469 a02/id1469/40.wav a02
1469 a02/id1469/50.wav a02
1469 a02/id1469/27.wav a02
1469 a02/id1469/14.wav a02
1469 a02/id1469/23.wav a02
1469 a02/id1469/39.wav a02
1469 a02/id1469/6.wav a02
1469 a02/id1469/12.wav a02
1469 a02/id1469/1.wav a02
1469 a02/id1469/19.wav a02
1469 a02/id1469/33.wav a02
1469 a02/id1469/44.wav a02
1469 a02/id1469/16.wav a02
1469 a02/id1469/4.wav a02
1469 a02/id1469/38.wav a02
1469 a02/id1469/45.wav a02
1469 a02/id1469/17.wav a02
1469 a02/id1469/18.wav a02
1469 a02/id1469/11.wav a02
1469 a02/id1469/15.wav a02
1500 a02/id1500/29.wav a02
1500 a02/id1500/46.wav a02
1500 a02/id1500/22.wav a02
1500 a02/id1500/30.wav a02
1500 a02/id1500/34.wav a02
1500 a02/id1500/7.wav a02
1500 a02/id1500/48.wav a02
1500 a02/id1500/31.wav a02
1500 a02/id1500/10.wav a02
1500 a02/id1500/5.wav a02
1500 a02/id1500/32.wav a02
1500 a02/id1500/36.wav a02
1500 a02/id1500/21.wav a02
1500 a02/id1500/47.wav a02
1500 a02/id1500/25.wav a02
1500 a02/id1500/24.wav a02
1500 a02/id1500/13.wav a02
1500 a02/id1500/37.wav a02
1500 a02/id1500/2.wav a02
1500 a02/id1500/42.wav a02
1500 a02/id1500/20.wav a02
1500 a02/id1500/9.wav a02
1500 a02/id1500/41.wav a02
1500 a02/id1500/26.wav a02
1500 a02/id1500/49.wav a02
1500 a02/id1500/8.wav a02
1500 a02/id1500/43.wav a02
1500 a02/id1500/28.wav a02
1500 a02/id1500/3.wav a02
1500 a02/id1500/35.wav a02
1500 a02/id1500/40.wav a02
1500 a02/id1500/50.wav a02
1500 a02/id1500/27.wav a02
1500 a02/id1500/14.wav a02
1500 a02/id1500/23.wav a02
1500 a02/id1500/39.wav a02
1500 a02/id1500/6.wav a02
1500 a02/id1500/12.wav a02
1500 a02/id1500/1.wav a02
1500 a02/id1500/19.wav a02
1500 a02/id1500/33.wav a02
1500 a02/id1500/44.wav a02
1500 a02/id1500/16.wav a02
1500 a02/id1500/4.wav a02
1500 a02/id1500/38.wav a02
1500 a02/id1500/45.wav a02
1500 a02/id1500/17.wav a02
1500 a02/id1500/18.wav a02
1500 a02/id1500/11.wav a02
1500 a02/id1500/15.wav a02
156 a02/id156/29.wav a02
156 a02/id156/46.wav a02
156 a02/id156/22.wav a02
156 a02/id156/30.wav a02
156 a02/id156/34.wav a02
156 a02/id156/7.wav a02
156 a02/id156/48.wav a02
156 a02/id156/31.wav a02
156 a02/id156/10.wav a02
156 a02/id156/5.wav a02
156 a02/id156/32.wav a02
156 a02/id156/36.wav a02
156 a02/id156/21.wav a02
156 a02/id156/47.wav a02
156 a02/id156/25.wav a02
156 a02/id156/24.wav a02
156 a02/id156/13.wav a02
156 a02/id156/37.wav a02
156 a02/id156/2.wav a02
156 a02/id156/42.wav a02
156 a02/id156/20.wav a02
156 a02/id156/9.wav a02
156 a02/id156/41.wav a02
156 a02/id156/26.wav a02
156 a02/id156/49.wav a02
156 a02/id156/8.wav a02
156 a02/id156/43.wav a02
156 a02/id156/28.wav a02
156 a02/id156/3.wav a02
156 a02/id156/35.wav a02
156 a02/id156/40.wav a02
156 a02/id156/50.wav a02
156 a02/id156/27.wav a02
156 a02/id156/14.wav a02
156 a02/id156/23.wav a02
156 a02/id156/39.wav a02
156 a02/id156/6.wav a02
156 a02/id156/12.wav a02
156 a02/id156/1.wav a02
156 a02/id156/19.wav a02
156 a02/id156/33.wav a02
156 a02/id156/44.wav a02
156 a02/id156/16.wav a02
156 a02/id156/4.wav a02
156 a02/id156/38.wav a02
156 a02/id156/45.wav a02
156 a02/id156/17.wav a02
156 a02/id156/18.wav a02
156 a02/id156/11.wav a02
156 a02/id156/15.wav a02
1616 a02/id1616/29.wav a02
1616 a02/id1616/46.wav a02
1616 a02/id1616/22.wav a02
1616 a02/id1616/30.wav a02
1616 a02/id1616/34.wav a02
1616 a02/id1616/7.wav a02
1616 a02/id1616/48.wav a02
1616 a02/id1616/31.wav a02
1616 a02/id1616/10.wav a02
1616 a02/id1616/5.wav a02
1616 a02/id1616/32.wav a02
1616 a02/id1616/36.wav a02
1616 a02/id1616/21.wav a02
1616 a02/id1616/47.wav a02
1616 a02/id1616/25.wav a02
1616 a02/id1616/24.wav a02
1616 a02/id1616/13.wav a02
1616 a02/id1616/37.wav a02
1616 a02/id1616/2.wav a02
1616 a02/id1616/42.wav a02
1616 a02/id1616/20.wav a02
1616 a02/id1616/9.wav a02
1616 a02/id1616/41.wav a02
1616 a02/id1616/26.wav a02
1616 a02/id1616/49.wav a02
1616 a02/id1616/8.wav a02
1616 a02/id1616/43.wav a02
1616 a02/id1616/28.wav a02
1616 a02/id1616/3.wav a02
1616 a02/id1616/35.wav a02
1616 a02/id1616/40.wav a02
1616 a02/id1616/50.wav a02
1616 a02/id1616/27.wav a02
1616 a02/id1616/14.wav a02
1616 a02/id1616/23.wav a02
1616 a02/id1616/39.wav a02
1616 a02/id1616/6.wav a02
1616 a02/id1616/12.wav a02
1616 a02/id1616/1.wav a02
1616 a02/id1616/19.wav a02
1616 a02/id1616/33.wav a02
1616 a02/id1616/44.wav a02
1616 a02/id1616/16.wav a02
1616 a02/id1616/4.wav a02
1616 a02/id1616/38.wav a02
1616 a02/id1616/45.wav a02
1616 a02/id1616/17.wav a02
1616 a02/id1616/18.wav a02
1616 a02/id1616/11.wav a02
1616 a02/id1616/15.wav a02
1625 a02/id1625/29.wav a02
1625 a02/id1625/46.wav a02
1625 a02/id1625/22.wav a02
1625 a02/id1625/30.wav a02
1625 a02/id1625/34.wav a02
1625 a02/id1625/7.wav a02
1625 a02/id1625/48.wav a02
1625 a02/id1625/31.wav a02
1625 a02/id1625/10.wav a02
1625 a02/id1625/5.wav a02
1625 a02/id1625/32.wav a02
1625 a02/id1625/36.wav a02
1625 a02/id1625/21.wav a02
1625 a02/id1625/47.wav a02
1625 a02/id1625/25.wav a02
1625 a02/id1625/24.wav a02
1625 a02/id1625/13.wav a02
1625 a02/id1625/37.wav a02
1625 a02/id1625/2.wav a02
1625 a02/id1625/42.wav a02
1625 a02/id1625/20.wav a02
1625 a02/id1625/9.wav a02
1625 a02/id1625/41.wav a02
1625 a02/id1625/26.wav a02
1625 a02/id1625/49.wav a02
1625 a02/id1625/8.wav a02
1625 a02/id1625/43.wav a02
1625 a02/id1625/28.wav a02
1625 a02/id1625/3.wav a02
1625 a02/id1625/35.wav a02
1625 a02/id1625/40.wav a02
1625 a02/id1625/50.wav a02
1625 a02/id1625/27.wav a02
1625 a02/id1625/14.wav a02
1625 a02/id1625/23.wav a02
1625 a02/id1625/39.wav a02
1625 a02/id1625/6.wav a02
1625 a02/id1625/12.wav a02
1625 a02/id1625/1.wav a02
1625 a02/id1625/19.wav a02
1625 a02/id1625/33.wav a02
1625 a02/id1625/44.wav a02
1625 a02/id1625/16.wav a02
1625 a02/id1625/4.wav a02
1625 a02/id1625/38.wav a02
1625 a02/id1625/45.wav a02
1625 a02/id1625/17.wav a02
1625 a02/id1625/18.wav a02
1625 a02/id1625/11.wav a02
1625 a02/id1625/15.wav a02
1656 a02/id1656/29.wav a02
1656 a02/id1656/46.wav a02
1656 a02/id1656/22.wav a02
1656 a02/id1656/30.wav a02
1656 a02/id1656/34.wav a02
1656 a02/id1656/7.wav a02
1656 a02/id1656/48.wav a02
1656 a02/id1656/31.wav a02
1656 a02/id1656/10.wav a02
1656 a02/id1656/5.wav a02
1656 a02/id1656/32.wav a02
1656 a02/id1656/36.wav a02
1656 a02/id1656/21.wav a02
1656 a02/id1656/47.wav a02
1656 a02/id1656/25.wav a02
1656 a02/id1656/24.wav a02
1656 a02/id1656/13.wav a02
1656 a02/id1656/37.wav a02
1656 a02/id1656/2.wav a02
1656 a02/id1656/42.wav a02
1656 a02/id1656/20.wav a02
1656 a02/id1656/9.wav a02
1656 a02/id1656/41.wav a02
1656 a02/id1656/26.wav a02
1656 a02/id1656/49.wav a02
1656 a02/id1656/8.wav a02
1656 a02/id1656/43.wav a02
1656 a02/id1656/28.wav a02
1656 a02/id1656/3.wav a02
1656 a02/id1656/35.wav a02
1656 a02/id1656/40.wav a02
1656 a02/id1656/50.wav a02
1656 a02/id1656/27.wav a02
1656 a02/id1656/14.wav a02
1656 a02/id1656/23.wav a02
1656 a02/id1656/39.wav a02
1656 a02/id1656/6.wav a02
1656 a02/id1656/12.wav a02
1656 a02/id1656/1.wav a02
1656 a02/id1656/19.wav a02
1656 a02/id1656/33.wav a02
1656 a02/id1656/44.wav a02
1656 a02/id1656/16.wav a02
1656 a02/id1656/4.wav a02
1656 a02/id1656/38.wav a02
1656 a02/id1656/45.wav a02
1656 a02/id1656/17.wav a02
1656 a02/id1656/18.wav a02
1656 a02/id1656/11.wav a02
1656 a02/id1656/15.wav a02
1711 a02/id1711/29.wav a02
1711 a02/id1711/46.wav a02
1711 a02/id1711/22.wav a02
1711 a02/id1711/30.wav a02
1711 a02/id1711/34.wav a02
1711 a02/id1711/7.wav a02
1711 a02/id1711/48.wav a02
1711 a02/id1711/31.wav a02
1711 a02/id1711/10.wav a02
1711 a02/id1711/5.wav a02
1711 a02/id1711/32.wav a02
1711 a02/id1711/36.wav a02
1711 a02/id1711/21.wav a02
1711 a02/id1711/47.wav a02
1711 a02/id1711/25.wav a02
1711 a02/id1711/24.wav a02
1711 a02/id1711/13.wav a02
1711 a02/id1711/37.wav a02
1711 a02/id1711/2.wav a02
1711 a02/id1711/42.wav a02
1711 a02/id1711/20.wav a02
1711 a02/id1711/9.wav a02
1711 a02/id1711/41.wav a02
1711 a02/id1711/26.wav a02
1711 a02/id1711/49.wav a02
1711 a02/id1711/8.wav a02
1711 a02/id1711/43.wav a02
1711 a02/id1711/28.wav a02
1711 a02/id1711/3.wav a02
1711 a02/id1711/35.wav a02
1711 a02/id1711/40.wav a02
1711 a02/id1711/50.wav a02
1711 a02/id1711/27.wav a02
1711 a02/id1711/14.wav a02
1711 a02/id1711/23.wav a02
1711 a02/id1711/39.wav a02
1711 a02/id1711/6.wav a02
1711 a02/id1711/12.wav a02
1711 a02/id1711/1.wav a02
1711 a02/id1711/19.wav a02
1711 a02/id1711/33.wav a02
1711 a02/id1711/44.wav a02
1711 a02/id1711/16.wav a02
1711 a02/id1711/4.wav a02
1711 a02/id1711/38.wav a02
1711 a02/id1711/45.wav a02
1711 a02/id1711/17.wav a02
1711 a02/id1711/18.wav a02
1711 a02/id1711/11.wav a02
1711 a02/id1711/15.wav a02
1872 a02/id1872/29.wav a02
1872 a02/id1872/46.wav a02
1872 a02/id1872/22.wav a02
1872 a02/id1872/30.wav a02
1872 a02/id1872/34.wav a02
1872 a02/id1872/7.wav a02
1872 a02/id1872/48.wav a02
1872 a02/id1872/31.wav a02
1872 a02/id1872/10.wav a02
1872 a02/id1872/5.wav a02
1872 a02/id1872/32.wav a02
1872 a02/id1872/36.wav a02
1872 a02/id1872/21.wav a02
1872 a02/id1872/47.wav a02
1872 a02/id1872/25.wav a02
1872 a02/id1872/24.wav a02
1872 a02/id1872/13.wav a02
1872 a02/id1872/37.wav a02
1872 a02/id1872/2.wav a02
1872 a02/id1872/42.wav a02
1872 a02/id1872/20.wav a02
1872 a02/id1872/9.wav a02
1872 a02/id1872/41.wav a02
1872 a02/id1872/26.wav a02
1872 a02/id1872/49.wav a02
1872 a02/id1872/8.wav a02
1872 a02/id1872/43.wav a02
1872 a02/id1872/28.wav a02
1872 a02/id1872/3.wav a02
1872 a02/id1872/35.wav a02
1872 a02/id1872/40.wav a02
1872 a02/id1872/50.wav a02
1872 a02/id1872/27.wav a02
1872 a02/id1872/14.wav a02
1872 a02/id1872/23.wav a02
1872 a02/id1872/39.wav a02
1872 a02/id1872/6.wav a02
1872 a02/id1872/12.wav a02
1872 a02/id1872/1.wav a02
1872 a02/id1872/19.wav a02
1872 a02/id1872/33.wav a02
1872 a02/id1872/44.wav a02
1872 a02/id1872/16.wav a02
1872 a02/id1872/4.wav a02
1872 a02/id1872/38.wav a02
1872 a02/id1872/45.wav a02
1872 a02/id1872/17.wav a02
1872 a02/id1872/18.wav a02
1872 a02/id1872/11.wav a02
1872 a02/id1872/15.wav a02
1923 a02/id1923/29.wav a02
1923 a02/id1923/46.wav a02
1923 a02/id1923/22.wav a02
1923 a02/id1923/30.wav a02
1923 a02/id1923/34.wav a02
1923 a02/id1923/7.wav a02
1923 a02/id1923/48.wav a02
1923 a02/id1923/31.wav a02
1923 a02/id1923/10.wav a02
1923 a02/id1923/5.wav a02
1923 a02/id1923/32.wav a02
1923 a02/id1923/36.wav a02
1923 a02/id1923/21.wav a02
1923 a02/id1923/47.wav a02
1923 a02/id1923/25.wav a02
1923 a02/id1923/24.wav a02
1923 a02/id1923/13.wav a02
1923 a02/id1923/37.wav a02
1923 a02/id1923/2.wav a02
1923 a02/id1923/42.wav a02
1923 a02/id1923/20.wav a02
1923 a02/id1923/9.wav a02
1923 a02/id1923/41.wav a02
1923 a02/id1923/26.wav a02
1923 a02/id1923/49.wav a02
1923 a02/id1923/8.wav a02
1923 a02/id1923/43.wav a02
1923 a02/id1923/28.wav a02
1923 a02/id1923/3.wav a02
1923 a02/id1923/35.wav a02
1923 a02/id1923/40.wav a02
1923 a02/id1923/50.wav a02
1923 a02/id1923/27.wav a02
